,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
243,437,17990,IN06B053,intrinsic,gaba,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",7,-7
244,437,17990,IN06B053,intrinsic,gaba,12502,15783,MNwm15,motor,unknown,"DVM 2a, b",5,-5
245,437,17990,IN06B053,intrinsic,gaba,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,26,-26
246,447,16021,IN18B035,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,13,13
247,447,16021,IN18B035,intrinsic,acetylcholine,1864,10064,MNwm17,motor,glutamate,b2,49,49
248,447,16021,IN18B035,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,28,28
249,447,16021,IN18B035,intrinsic,acetylcholine,12438,10131,MNwm17,motor,glutamate,b2,84,84
250,447,16021,IN18B035,intrinsic,acetylcholine,9467,10178,MNwm36,motor,glutamate,wing,6,6
251,447,16021,IN18B035,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,11,11
252,447,16021,IN18B035,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,12,12
253,447,16021,IN18B035,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",9,9
254,447,16021,IN18B035,intrinsic,acetylcholine,2927,10669,MNwm21,motor,unknown,DVM 1a-c,25,25
255,447,16021,IN18B035,intrinsic,acetylcholine,23285,10733,MNwm21,motor,acetylcholine,DVM 1a-c,25,25
256,447,16021,IN18B035,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,10,10
257,447,16021,IN18B035,intrinsic,acetylcholine,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",7,7
258,447,16021,IN18B035,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,37,37
259,447,16021,IN18B035,intrinsic,acetylcholine,17546,13298,MNad26,motor,glutamate,abdomen A1,16,16
260,447,16021,IN18B035,intrinsic,acetylcholine,9288,13586,MNwm15,motor,glutamate,"DVM 3a, b",5,5
261,447,16021,IN18B035,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,12,12
262,447,16021,IN18B035,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,17,17
263,447,16021,IN18B035,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,19,19
264,447,16021,IN18B035,intrinsic,acetylcholine,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",8,8
265,447,16021,IN18B035,intrinsic,acetylcholine,12502,15783,MNwm15,motor,unknown,"DVM 2a, b",6,6
266,447,16021,IN18B035,intrinsic,acetylcholine,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",11,11
267,447,16021,IN18B035,intrinsic,acetylcholine,14672,162114,MNwm15,motor,glutamate,"DVM 3a, b",7,7
268,447,16021,IN18B035,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,14,14
269,455,16185,IN08B070,intrinsic,acetylcholine,12438,10131,MNwm17,motor,glutamate,b2,8,8
270,455,16185,IN08B070,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,25,25
271,455,16185,IN08B070,intrinsic,acetylcholine,1266,102542,MNnm11,motor,glutamate,neck,9,9
272,455,16185,IN08B070,intrinsic,acetylcholine,10273,178721,MNnm10,motor,glutamate,neck,9,9
273,466,15819,IN08B065,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,19,19
274,466,15819,IN08B065,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,13,13
275,466,15819,IN08B065,intrinsic,acetylcholine,9202,12756,MNad35,motor,glutamate,abdomen A2,5,5
276,466,15819,IN08B065,intrinsic,acetylcholine,16885,13072,MNxm02,motor,gaba,None,32,32
277,466,15819,IN08B065,intrinsic,acetylcholine,20196,14226,MNhl24,motor,acetylcholine,Acc. ti flexor,8,8
278,466,15819,IN08B065,intrinsic,acetylcholine,15518,14461,MNad32,motor,glutamate,abdomen A2,10,10
279,466,15819,IN08B065,intrinsic,acetylcholine,3165,15278,MNhl34,motor,glutamate,Sternal posterior rotator,5,5
280,466,15819,IN08B065,intrinsic,acetylcholine,11280,15801,MNad33,motor,glutamate,abdomen A2,8,8
281,466,15819,IN08B065,intrinsic,acetylcholine,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,6,6
282,466,15819,IN08B065,intrinsic,acetylcholine,2870,49886,MNml34,motor,glutamate,Sternal posterior rotator,6,6
283,466,15819,IN08B065,intrinsic,acetylcholine,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,9,9
284,466,15819,IN08B065,intrinsic,acetylcholine,14115,162912,MNhl37,motor,glutamate,Tr extensor,15,15
285,466,15819,IN08B065,intrinsic,acetylcholine,14061,167442,MNml11,motor,glutamate,Tr flexor,8,8
286,466,15819,IN08B065,intrinsic,acetylcholine,6434,176866,MNhl28,motor,glutamate,Acc. ti flexor,5,5
287,467,15953,IN07B067,intrinsic,acetylcholine,5893,14267,MNhm37,motor,glutamate,hDVM,48,48
288,467,15953,IN07B067,intrinsic,acetylcholine,5634,14322,MNhm37,motor,glutamate,hDVM,29,29
289,467,15953,IN07B067,intrinsic,acetylcholine,12370,15057,MNhm40,motor,glutamate,hi2,16,16
290,467,15953,IN07B067,intrinsic,acetylcholine,6135,15523,MNad28,motor,glutamate,abdomen A1,42,42
291,467,15953,IN07B067,intrinsic,acetylcholine,19497,16201,MNhm39,motor,glutamate,hi2,5,5
292,467,15953,IN07B067,intrinsic,acetylcholine,1364,16222,MNhm39,motor,glutamate,hi2,17,17
293,467,15953,IN07B067,intrinsic,acetylcholine,15635,17022,MNhm38,motor,glutamate,hi1,36,36
294,467,15953,IN07B067,intrinsic,acetylcholine,328,17160,MNad28,motor,glutamate,abdomen A1,96,96
295,467,15953,IN07B067,intrinsic,acetylcholine,19190,20786,MNhm38,motor,glutamate,hi1,22,22
296,467,15953,IN07B067,intrinsic,acetylcholine,7450,20969,MNhm40,motor,glutamate,hi2,13,13
297,474,170508,IN06B083,intrinsic,gaba,14030,12693,MNml32,motor,glutamate,ltm,18,-18
298,488,23350,IN12B056,intrinsic,gaba,3879,10968,MNhl68,motor,glutamate,hind leg,19,-19
299,488,23350,IN12B056,intrinsic,gaba,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,10,-10
300,488,23350,IN12B056,intrinsic,gaba,2759,12504,MNhl67,motor,glutamate,hind leg,10,-10
301,488,23350,IN12B056,intrinsic,gaba,23251,12800,MNhl66,motor,glutamate,hind leg,7,-7
302,488,23350,IN12B056,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,7,-7
303,488,23350,IN12B056,intrinsic,gaba,53,15380,MNhl32,motor,glutamate,ltm,6,-6
304,488,23350,IN12B056,intrinsic,gaba,3958,18491,MNhl40,motor,glutamate,Ti flexor,5,-5
305,512,11783,IN13B011,intrinsic,gaba,1863,10460,MNad42,motor,acetylcholine,abdomen A2,7,-7
306,512,11783,IN13B011,intrinsic,gaba,10125,11813,MNhl02,motor,glutamate,hind leg,79,-79
307,512,11783,IN13B011,intrinsic,gaba,17307,13151,MNhm41,motor,glutamate,hiii2,15,-15
308,512,11783,IN13B011,intrinsic,gaba,2918,13192,MNhl21,motor,glutamate,Ti flexor,8,-8
309,512,11783,IN13B011,intrinsic,gaba,14172,13717,MNad26,motor,glutamate,abdomen A1,7,-7
310,512,11783,IN13B011,intrinsic,gaba,9392,14020,MNhl35,motor,glutamate,Fe reductor,8,-8
311,512,11783,IN13B011,intrinsic,gaba,17268,15712,MNhl38,motor,glutamate,ltm1-tibia,57,-57
312,512,11783,IN13B011,intrinsic,gaba,14440,15893,MNhl23,motor,glutamate,ltm,8,-8
313,512,11783,IN13B011,intrinsic,gaba,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,27,-27
314,512,11783,IN13B011,intrinsic,gaba,21508,19074,MNhl27,motor,glutamate,Acc. ti flexor,18,-18
315,512,11783,IN13B011,intrinsic,gaba,19043,21963,MNhl32,motor,glutamate,ltm,8,-8
316,512,11783,IN13B011,intrinsic,gaba,1493,61001,MNhl19,motor,glutamate,ltm1-tibia,9,-9
317,512,11783,IN13B011,intrinsic,gaba,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,24,-24
318,512,11783,IN13B011,intrinsic,gaba,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,16,-16
319,512,11783,IN13B011,intrinsic,gaba,23213,157503,MNhl08,motor,glutamate,Sternotrochanter,17,-17
320,512,11783,IN13B011,intrinsic,gaba,7910,157709,MNhl60,motor,glutamate,hind leg,7,-7
321,512,11783,IN13B011,intrinsic,gaba,6007,159762,MNhl18,motor,glutamate,Tergotr.,8,-8
322,512,11783,IN13B011,intrinsic,gaba,14115,162912,MNhl37,motor,glutamate,Tr extensor,6,-6
323,512,11783,IN13B011,intrinsic,gaba,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,5,-5
324,512,11783,IN13B011,intrinsic,gaba,6434,176866,MNhl28,motor,glutamate,Acc. ti flexor,22,-22
325,512,11783,IN13B011,intrinsic,gaba,11724,221983,MNhl01,motor,glutamate,hind leg,5,-5
326,525,11551,IN19B021,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,8,8
327,525,11551,IN19B021,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,9,9
328,525,11551,IN19B021,intrinsic,acetylcholine,12416,12758,MNhl26,motor,glutamate,Acc. ti flexor,7,7
329,525,11551,IN19B021,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,116,116
330,525,11551,IN19B021,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,39,39
331,525,11551,IN19B021,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,7,7
332,525,11551,IN19B021,intrinsic,acetylcholine,5064,16633,MNhl13,motor,glutamate,Fe reductor,52,52
333,525,11551,IN19B021,intrinsic,acetylcholine,1739,20667,MNhl16,motor,glutamate,Sternal adductor,30,30
334,525,11551,IN19B021,intrinsic,acetylcholine,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,66,66
335,532,21179,IN04B064,intrinsic,acetylcholine,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,6,6
336,532,21179,IN04B064,intrinsic,acetylcholine,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,7,7
337,539,30545,IN08A045,intrinsic,glutamate,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,20,-20
338,539,30545,IN08A045,intrinsic,glutamate,1527,14649,MNhl29,motor,glutamate,hind leg,6,-6
339,539,30545,IN08A045,intrinsic,glutamate,5064,16633,MNhl13,motor,glutamate,Fe reductor,5,-5
340,539,30545,IN08A045,intrinsic,glutamate,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,6,-6
341,539,30545,IN08A045,intrinsic,glutamate,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,27,-27
342,541,20947,IN21A038,intrinsic,glutamate,17840,12585,MNhl40,motor,glutamate,Ti flexor,8,-8
343,541,20947,IN21A038,intrinsic,glutamate,16473,14468,MNhl40,motor,glutamate,Ti flexor,9,-9
344,541,20947,IN21A038,intrinsic,glutamate,6295,35407,MNhl70,motor,glutamate,hind leg,18,-18
345,554,152576,IN13A028,intrinsic,gaba,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,6,-6
346,554,152576,IN13A028,intrinsic,gaba,5845,29474,MNhl64,motor,glutamate,hind leg,12,-12
347,574,17337,IN13A046,intrinsic,gaba,9629,10866,MNhl37,motor,glutamate,Tr extensor,10,-10
348,574,17337,IN13A046,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,18,-18
349,574,17337,IN13A046,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,8,-8
350,574,17337,IN13A046,intrinsic,gaba,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,16,-16
351,574,17337,IN13A046,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,13,-13
352,574,17337,IN13A046,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,52,-52
353,574,17337,IN13A046,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,34,-34
354,599,15008,IN06B047,intrinsic,gaba,19970,10013,MNwm16,motor,glutamate,b1,18,-18
355,599,15008,IN06B047,intrinsic,gaba,4751,10017,MNwm16,motor,glutamate,b1,76,-76
356,599,15008,IN06B047,intrinsic,gaba,1864,10064,MNwm17,motor,glutamate,b2,172,-172
357,599,15008,IN06B047,intrinsic,gaba,10829,10130,MNwm23,motor,glutamate,hg3,22,-22
358,599,15008,IN06B047,intrinsic,gaba,1180,10204,MNwm29,motor,glutamate,ps1,7,-7
359,599,15008,IN06B047,intrinsic,gaba,8520,10433,MNwm24,motor,glutamate,hg4,76,-76
360,599,15008,IN06B047,intrinsic,gaba,3235,10778,MNwm31,motor,gaba,tp1,15,-15
361,599,15008,IN06B047,intrinsic,gaba,2924,10931,MNwm23,motor,gaba,hg3,207,-207
362,599,15008,IN06B047,intrinsic,gaba,7112,13665,MNwm35,motor,glutamate,wing,54,-54
363,600,14612,IN04B029,intrinsic,acetylcholine,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,10,10
364,600,14612,IN04B029,intrinsic,acetylcholine,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,5,5
365,611,12643,IN01B025,intrinsic,gaba,1672,100824,MNhl69,motor,glutamate,hind leg,5,-5
366,612,12777,IN21A021,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,35,35
367,612,12777,IN21A021,intrinsic,acetylcholine,17888,10840,MNad41,motor,glutamate,abdomen A2,25,25
368,612,12777,IN21A021,intrinsic,acetylcholine,12179,10904,MNad41,motor,glutamate,abdomen A2,18,18
369,612,12777,IN21A021,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,211,211
370,612,12777,IN21A021,intrinsic,acetylcholine,17347,11638,MNad40,motor,glutamate,abdomen A2,8,8
371,612,12777,IN21A021,intrinsic,acetylcholine,5652,12225,MNad36,motor,glutamate,abdomen A2,17,17
372,612,12777,IN21A021,intrinsic,acetylcholine,19946,12506,MNad36,motor,glutamate,abdomen A2,15,15
373,612,12777,IN21A021,intrinsic,acetylcholine,16497,12529,MNad35,motor,glutamate,abdomen A2,18,18
374,612,12777,IN21A021,intrinsic,acetylcholine,9202,12756,MNad35,motor,glutamate,abdomen A2,9,9
375,612,12777,IN21A021,intrinsic,acetylcholine,12416,12758,MNhl26,motor,glutamate,Acc. ti flexor,67,67
376,612,12777,IN21A021,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,94,94
377,612,12777,IN21A021,intrinsic,acetylcholine,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,5,5
378,612,12777,IN21A021,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,44,44
379,612,12777,IN21A021,intrinsic,acetylcholine,15518,14461,MNad32,motor,glutamate,abdomen A2,33,33
380,612,12777,IN21A021,intrinsic,acetylcholine,1527,14649,MNhl29,motor,glutamate,hind leg,54,54
381,612,12777,IN21A021,intrinsic,acetylcholine,16307,15937,MNad47,motor,unclear,abdomen A2,35,35
382,612,12777,IN21A021,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,37,37
383,612,12777,IN21A021,intrinsic,acetylcholine,14284,17100,MNad47,motor,glutamate,abdomen A2,29,29
384,612,12777,IN21A021,intrinsic,acetylcholine,12068,17179,MNad05,motor,unknown,abdomen,6,6
385,612,12777,IN21A021,intrinsic,acetylcholine,22210,17391,MNad43,motor,glutamate,abdomen,8,8
386,612,12777,IN21A021,intrinsic,acetylcholine,20022,17500,MNad32,motor,glutamate,abdomen A2,55,55
387,612,12777,IN21A021,intrinsic,acetylcholine,4517,17693,MNhl14,motor,glutamate,Acc. tr flexor,85,85
388,612,12777,IN21A021,intrinsic,acetylcholine,1734,18376,MNad43,motor,acetylcholine,abdomen,27,27
389,612,12777,IN21A021,intrinsic,acetylcholine,4070,19613,MNhl14,motor,glutamate,Acc. tr flexor,12,12
390,612,12777,IN21A021,intrinsic,acetylcholine,8962,19744,MNhl61,motor,glutamate,hind leg,7,7
391,612,12777,IN21A021,intrinsic,acetylcholine,19833,96565,MNhl05,motor,glutamate,Tr flexor,29,29
392,612,12777,IN21A021,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,44,44
393,618,24404,IN08A045,intrinsic,glutamate,10176,21665,MNhl13,motor,glutamate,Fe reductor,5,-5
394,626,155077,IN08B108,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,33,33
395,626,155077,IN08B108,intrinsic,acetylcholine,6018,49582,MNhm42,motor,glutamate,haltere,8,8
396,632,22039,IN21A015,intrinsic,glutamate,1431,21186,MNhl07,motor,glutamate,Tr flexor,5,-5
397,632,22039,IN21A015,intrinsic,glutamate,7700,22487,MNhl14,motor,glutamate,Acc. tr flexor,5,-5
398,632,22039,IN21A015,intrinsic,glutamate,22429,23117,MNhl05,motor,glutamate,Tr flexor,10,-10
399,632,22039,IN21A015,intrinsic,glutamate,6310,23974,MNhl14,motor,glutamate,Acc. tr flexor,10,-10
400,632,22039,IN21A015,intrinsic,glutamate,5799,34004,MNhl14,motor,glutamate,Acc. tr flexor,7,-7
401,632,22039,IN21A015,intrinsic,glutamate,2157,37741,MNhl72,motor,glutamate,hind leg,5,-5
402,649,19808,IN08B082,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,16,16
403,649,19808,IN08B082,intrinsic,acetylcholine,1421,11954,MNnm08,motor,glutamate,neck,47,47
404,649,19808,IN08B082,intrinsic,acetylcholine,21205,12196,MNml29,motor,glutamate,middle leg,5,5
405,649,19808,IN08B082,intrinsic,acetylcholine,6389,15244,MNnm13,motor,unknown,neck,8,8
406,649,19808,IN08B082,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,11,11
407,662,19838,IN02A035,intrinsic,glutamate,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,17,-17
408,662,19838,IN02A035,intrinsic,glutamate,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,64,-64
409,662,19838,IN02A035,intrinsic,glutamate,2759,12504,MNhl67,motor,glutamate,hind leg,9,-9
410,662,19838,IN02A035,intrinsic,glutamate,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,51,-51
411,662,19838,IN02A035,intrinsic,glutamate,620,13069,MNhl22,motor,glutamate,Sternotrochanter,26,-26
412,662,19838,IN02A035,intrinsic,glutamate,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,7,-7
413,662,19838,IN02A035,intrinsic,glutamate,17805,14622,MNhl75,motor,glutamate,hind leg,25,-25
414,662,19838,IN02A035,intrinsic,glutamate,20811,20593,MNhl27,motor,glutamate,Acc. ti flexor,6,-6
415,662,19838,IN02A035,intrinsic,glutamate,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,9,-9
416,662,19838,IN02A035,intrinsic,glutamate,4176,165340,MNhl09,motor,glutamate,Tr extensor,41,-41
417,680,17509,IN03A055,intrinsic,acetylcholine,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,37,37
418,680,17509,IN03A055,intrinsic,acetylcholine,5845,29474,MNhl64,motor,glutamate,hind leg,6,6
419,686,27137,IN16B118,intrinsic,glutamate,9392,14020,MNhl35,motor,glutamate,Fe reductor,8,-8
420,686,27137,IN16B118,intrinsic,glutamate,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,6,-6
421,698,17965,IN04B032,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,77,77
422,698,17965,IN04B032,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,15,15
423,698,17965,IN04B032,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,31,31
424,698,17965,IN04B032,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,13,13
425,698,17965,IN04B032,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,14,14
426,698,17965,IN04B032,intrinsic,acetylcholine,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,11,11
427,698,17965,IN04B032,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,7,7
428,698,17965,IN04B032,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,49,49
429,698,17965,IN04B032,intrinsic,acetylcholine,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,6,6
430,698,17965,IN04B032,intrinsic,acetylcholine,10635,13740,MNhl64,motor,acetylcholine,hind leg,7,7
431,698,17965,IN04B032,intrinsic,acetylcholine,3958,18491,MNhl40,motor,glutamate,Ti flexor,5,5
432,698,17965,IN04B032,intrinsic,acetylcholine,4486,21991,MNhl21,motor,glutamate,Ti flexor,6,6
433,698,17965,IN04B032,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,44,44
434,698,17965,IN04B032,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,19,19
435,709,50025,IN08A035,intrinsic,glutamate,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,6,-6
436,714,16130,IN03A050,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,37,37
437,714,16130,IN03A050,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,47,47
438,714,16130,IN03A050,intrinsic,acetylcholine,2759,12504,MNhl67,motor,glutamate,hind leg,5,5
439,714,16130,IN03A050,intrinsic,acetylcholine,10635,13740,MNhl64,motor,acetylcholine,hind leg,6,6
440,714,16130,IN03A050,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,6,6
441,714,16130,IN03A050,intrinsic,acetylcholine,1739,20667,MNhl16,motor,glutamate,Sternal adductor,10,10
442,714,16130,IN03A050,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,5,5
443,724,25100,IN16B107,intrinsic,glutamate,18117,10067,MNwm18,motor,glutamate,b3,6,-6
444,724,25100,IN16B107,intrinsic,glutamate,16950,10407,MNnm04,motor,glutamate,TH1,15,-15
445,724,25100,IN16B107,intrinsic,glutamate,7491,18566,MNhm03,motor,glutamate,haltere,10,-10
446,750,22899,IN20A.22A028,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,6,6
447,750,22899,IN20A.22A028,intrinsic,acetylcholine,9629,10866,MNhl37,motor,glutamate,Tr extensor,28,28
448,750,22899,IN20A.22A028,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,19,19
449,750,22899,IN20A.22A028,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,92,92
450,750,22899,IN20A.22A028,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,6,6
451,750,22899,IN20A.22A028,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,19,19
452,750,22899,IN20A.22A028,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,67,67
453,750,22899,IN20A.22A028,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,44,44
454,750,22899,IN20A.22A028,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,20,20
455,750,22899,IN20A.22A028,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,31,31
456,750,22899,IN20A.22A028,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,33,33
457,750,22899,IN20A.22A028,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,77,77
458,750,22899,IN20A.22A028,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,36,36
459,753,13301,IN08B029,intrinsic,acetylcholine,16885,13072,MNxm02,motor,gaba,None,16,16
460,753,13301,IN08B029,intrinsic,acetylcholine,18192,15883,MNml34,motor,glutamate,Sternal posterior rotator,6,6
461,753,13301,IN08B029,intrinsic,acetylcholine,16958,19773,MNml29,motor,glutamate,middle leg,5,5
